TRANSACTION_DATE,TRANSACTION_HOUR,TIMESTAMP,TOTAL_EVENTS,TOTAL_VOLUME,PAY_IN_VOLUME,PAY_OUT_VOLUME,PAY_IN_COUNT,PAY_OUT_COUNT,FAILURE_RATE,PAY_IN_RATIO,COMPLETED_COUNT,FAILED_COUNT,PROCESSING_COUNT,EVENTS_WITH_RETRIES,TOTAL_RETRIES,SUCCESSFUL_RETRIES,RETRY_RATE
2025-03-28,18,2025-03-28 18:00:00,8,40209.77,8230.47,31979.300000000003,2.0,6.0,12.5,25.0,6.0,1.0,1.0,3,0,0.0,37.5
2025-03-28,19,2025-03-28 19:00:00,4,18355.95,0.0,18355.95,0.0,4.0,50.0,0.0,1.0,2.0,1.0,0,0,0.0,0.0
2025-03-28,21,2025-03-28 21:00:00,2,9691.18,0.0,9691.18,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1,1,1.0,50.0
2025-03-28,22,2025-03-28 22:00:00,5,32385.469999999998,10273.689999999999,22111.78,2.0,3.0,0.0,40.0,3.0,0.0,2.0,0,0,0.0,0.0
2025-03-28,23,2025-03-28 23:00:00,4,21349.550000000003,13278.02,8071.53,2.0,2.0,0.0,50.0,4.0,0.0,0.0,0,0,0.0,0.0
2025-03-29,0,2025-03-29 00:00:00,1,647.13,647.13,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0,1,1.0,0.0
2025-03-29,1,2025-03-29 01:00:00,4,24374.34,11542.66,12831.68,2.0,2.0,25.0,50.0,2.0,1.0,0.0,0,0,0.0,0.0
2025-03-29,2,2025-03-29 02:00:00,4,17023.420000000002,2935.4,14088.02,1.0,3.0,0.0,25.0,3.0,0.0,1.0,0,0,0.0,0.0
2025-03-29,3,2025-03-29 03:00:00,5,30812.02,9080.8,21731.22,2.0,3.0,0.0,40.0,5.0,0.0,0.0,0,0,0.0,0.0
2025-03-29,4,2025-03-29 04:00:00,11,58263.770000000004,18659.61,39604.16,3.0,8.0,18.18,27.27,7.0,2.0,2.0,0,0,0.0,0.0
2025-03-29,5,2025-03-29 05:00:00,3,9446.79,3323.86,6122.93,1.0,2.0,33.33,33.33,2.0,1.0,0.0,0,0,0.0,0.0
2025-03-29,6,2025-03-29 06:00:00,2,8825.81,8825.81,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0.0,0.0
2025-03-29,7,2025-03-29 07:00:00,6,25895.579999999998,3826.18,22069.399999999998,1.0,5.0,16.67,16.67,4.0,1.0,0.0,0,0,0.0,0.0
2025-03-29,8,2025-03-29 08:00:00,3,17158.31,4189.01,12969.3,1.0,2.0,33.33,33.33,2.0,1.0,0.0,1,0,0.0,33.33
2025-03-29,9,2025-03-29 09:00:00,7,37657.15,10790.63,26866.52,3.0,4.0,14.29,42.86,4.0,1.0,2.0,2,1,0.0,28.57
2025-03-29,10,2025-03-29 10:00:00,1,7737.05,0.0,7737.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,2.0,0.0
2025-03-29,11,2025-03-29 11:00:00,3,17241.92,7048.0,10193.92,1.0,2.0,33.33,33.33,0.0,1.0,2.0,1,0,0.0,33.33
2025-03-29,12,2025-03-29 12:00:00,6,28015.769999999997,3932.78,24082.989999999998,1.0,5.0,0.0,16.67,4.0,0.0,1.0,1,0,0.0,16.67
2025-03-29,13,2025-03-29 13:00:00,5,26896.02,8652.06,18243.96,2.0,3.0,0.0,40.0,3.0,0.0,0.0,0,2,0.0,0.0
2025-03-29,14,2025-03-29 14:00:00,3,15254.170000000002,6856.8,8397.37,1.0,2.0,0.0,33.33,3.0,0.0,0.0,0,0,0.0,0.0
2025-03-29,15,2025-03-29 15:00:00,2,11724.2,11724.2,0.0,2.0,0.0,0.0,100.0,1.0,0.0,1.0,0,0,0.0,0.0
2025-03-29,16,2025-03-29 16:00:00,3,9404.51,0.0,9404.51,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2,0,0.0,66.67
2025-03-29,17,2025-03-29 17:00:00,5,29052.739999999998,23065.219999999998,5987.52,4.0,1.0,20.0,80.0,3.0,1.0,1.0,0,2,1.0,0.0
2025-03-29,18,2025-03-29 18:00:00,5,28117.3,10848.939999999999,17268.36,2.0,3.0,0.0,40.0,1.0,0.0,3.0,0,0,0.0,0.0
2025-03-29,19,2025-03-29 19:00:00,5,26198.05,11884.39,14313.66,3.0,2.0,0.0,60.0,5.0,0.0,0.0,5,1,1.0,100.0
2025-03-29,20,2025-03-29 20:00:00,5,26870.39,13903.18,12967.21,2.0,3.0,20.0,40.0,3.0,1.0,1.0,1,3,2.0,20.0
2025-03-29,21,2025-03-29 21:00:00,4,11661.01,2446.94,9214.07,2.0,2.0,25.0,50.0,0.0,1.0,1.0,0,1,1.0,0.0
2025-03-29,22,2025-03-29 22:00:00,1,6041.75,0.0,6041.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,1.0,0.0
2025-03-29,23,2025-03-29 23:00:00,6,30738.230000000003,30086.39,651.84,5.0,1.0,16.67,83.33,3.0,1.0,1.0,0,0,0.0,0.0
2025-03-30,0,2025-03-30 00:00:00,3,11566.41,0.0,11566.41,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0,0,0.0,0.0
2025-03-30,1,2025-03-30 01:00:00,5,22164.68,9740.06,12424.619999999999,3.0,2.0,0.0,60.0,5.0,0.0,0.0,1,0,0.0,20.0
2025-03-30,2,2025-03-30 02:00:00,8,41095.22,36483.5,4611.72,6.0,2.0,12.5,75.0,6.0,1.0,0.0,1,2,2.0,12.5
2025-03-30,3,2025-03-30 03:00:00,2,1573.92,0.0,1573.92,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1,0,0.0,50.0
2025-03-30,4,2025-03-30 04:00:00,2,8430.55,8430.55,0.0,2.0,0.0,50.0,100.0,1.0,1.0,0.0,0,0,0.0,0.0
2025-03-30,5,2025-03-30 05:00:00,3,25418.02,15434.43,9983.59,2.0,1.0,0.0,66.67,2.0,0.0,0.0,1,1,0.0,33.33
2025-03-30,6,2025-03-30 06:00:00,4,32157.969999999998,13874.02,18283.949999999997,2.0,2.0,0.0,50.0,4.0,0.0,0.0,0,1,1.0,0.0
2025-03-30,7,2025-03-30 07:00:00,11,59339.95,21174.289999999997,38165.66,4.0,7.0,9.09,36.36,7.0,1.0,1.0,2,1,1.0,18.18
2025-03-30,8,2025-03-30 08:00:00,6,30280.93,14983.189999999999,15297.74,2.0,4.0,0.0,33.33,3.0,0.0,2.0,0,0,0.0,0.0
2025-03-30,9,2025-03-30 09:00:00,5,22001.239999999998,22001.239999999998,0.0,5.0,0.0,0.0,100.0,3.0,0.0,2.0,1,2,1.0,20.0
2025-03-30,10,2025-03-30 10:00:00,5,21997.1,12828.869999999999,9168.23,3.0,2.0,0.0,60.0,3.0,0.0,1.0,0,0,0.0,0.0
2025-03-30,11,2025-03-30 11:00:00,2,8160.99,0.0,8160.99,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0
2025-03-30,12,2025-03-30 12:00:00,4,19141.46,10656.67,8484.79,2.0,2.0,0.0,50.0,2.0,0.0,1.0,1,0,0.0,25.0
2025-03-30,13,2025-03-30 13:00:00,5,25435.83,13503.560000000001,11932.27,3.0,2.0,0.0,60.0,5.0,0.0,0.0,1,1,1.0,20.0
2025-03-30,14,2025-03-30 14:00:00,4,28756.160000000003,28756.160000000003,0.0,4.0,0.0,0.0,100.0,1.0,0.0,2.0,0,0,0.0,0.0
2025-03-30,15,2025-03-30 15:00:00,4,21268.760000000002,4894.56,16374.2,1.0,3.0,0.0,25.0,4.0,0.0,0.0,0,1,0.0,0.0
2025-03-30,16,2025-03-30 16:00:00,4,22573.78,18193.14,4380.64,3.0,1.0,0.0,75.0,3.0,0.0,1.0,0,0,0.0,0.0
2025-03-30,17,2025-03-30 17:00:00,1,6083.59,6083.59,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-03-30,18,2025-03-30 18:00:00,4,29997.879999999997,14648.17,15349.71,2.0,2.0,25.0,50.0,3.0,1.0,0.0,0,0,0.0,0.0
2025-03-30,19,2025-03-30 19:00:00,2,9892.17,7831.96,2060.21,1.0,1.0,0.0,50.0,2.0,0.0,0.0,1,0,0.0,50.0
2025-03-30,20,2025-03-30 20:00:00,5,23384.65,7001.460000000001,16383.189999999999,3.0,2.0,40.0,60.0,2.0,2.0,0.0,1,0,0.0,20.0
2025-03-30,21,2025-03-30 21:00:00,4,18166.92,8781.71,9385.210000000001,2.0,2.0,0.0,50.0,3.0,0.0,1.0,0,1,1.0,0.0
2025-03-30,22,2025-03-30 22:00:00,3,15206.66,8905.7,6300.96,2.0,1.0,0.0,66.67,1.0,0.0,2.0,1,1,1.0,33.33
2025-03-30,23,2025-03-30 23:00:00,5,23561.54,14977.84,8583.7,3.0,2.0,0.0,60.0,3.0,0.0,1.0,0,0,0.0,0.0
2025-03-31,0,2025-03-31 00:00:00,6,36197.26,16491.84,19705.42,3.0,3.0,16.67,50.0,2.0,1.0,2.0,0,1,1.0,0.0
2025-03-31,1,2025-03-31 01:00:00,1,857.26,0.0,857.26,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0
2025-03-31,2,2025-03-31 02:00:00,8,48865.43,7051.06,41814.37,1.0,7.0,0.0,12.5,6.0,0.0,1.0,0,0,0.0,0.0
2025-03-31,3,2025-03-31 03:00:00,3,21009.239999999998,1414.54,19594.699999999997,1.0,2.0,66.67,33.33,1.0,2.0,0.0,0,0,0.0,0.0
2025-03-31,4,2025-03-31 04:00:00,7,45481.03,10824.78,34656.25,2.0,5.0,14.29,28.57,4.0,1.0,2.0,0,0,0.0,0.0
2025-03-31,5,2025-03-31 05:00:00,5,30498.129999999997,11458.27,19039.86,2.0,3.0,0.0,40.0,3.0,0.0,1.0,1,0,0.0,20.0
2025-03-31,6,2025-03-31 06:00:00,6,41743.24,0.0,41743.24,0.0,6.0,16.67,0.0,4.0,1.0,1.0,2,0,0.0,33.33
2025-03-31,7,2025-03-31 07:00:00,12,56530.57000000001,28577.789999999997,27952.78,6.0,6.0,0.0,50.0,7.0,0.0,3.0,1,2,0.0,8.33
2025-03-31,8,2025-03-31 08:00:00,6,27894.76,1172.39,26722.37,1.0,5.0,16.67,16.67,4.0,1.0,1.0,0,0,0.0,0.0
2025-03-31,9,2025-03-31 09:00:00,7,42562.07,20930.46,21631.61,4.0,3.0,0.0,57.14,5.0,0.0,0.0,2,2,1.0,28.57
2025-03-31,10,2025-03-31 10:00:00,5,12816.309999999998,2747.4399999999996,10068.869999999999,2.0,3.0,0.0,40.0,4.0,0.0,0.0,0,0,0.0,0.0
2025-03-31,11,2025-03-31 11:00:00,4,10982.2,3876.3,7105.9,2.0,2.0,0.0,50.0,3.0,0.0,1.0,0,1,0.0,0.0
2025-03-31,12,2025-03-31 12:00:00,3,13773.44,12418.98,1354.46,2.0,1.0,0.0,66.67,2.0,0.0,1.0,0,1,1.0,0.0
2025-03-31,13,2025-03-31 13:00:00,6,22951.57,6151.349999999999,16800.22,2.0,4.0,16.67,33.33,2.0,1.0,3.0,0,0,0.0,0.0
2025-03-31,14,2025-03-31 14:00:00,1,7096.68,7096.68,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-03-31,15,2025-03-31 15:00:00,6,28818.510000000002,26008.390000000003,2810.12,5.0,1.0,0.0,83.33,4.0,0.0,0.0,1,0,0.0,16.67
2025-03-31,16,2025-03-31 16:00:00,7,38720.65,12118.8,26601.85,2.0,5.0,0.0,28.57,4.0,0.0,2.0,0,1,1.0,0.0
2025-03-31,17,2025-03-31 17:00:00,4,25860.5,21829.16,4031.34,3.0,1.0,25.0,75.0,2.0,1.0,0.0,1,1,0.0,25.0
2025-03-31,18,2025-03-31 18:00:00,5,23334.91,3257.08,20077.83,2.0,3.0,20.0,40.0,3.0,1.0,0.0,0,0,0.0,0.0
2025-03-31,19,2025-03-31 19:00:00,2,8521.59,8521.59,0.0,2.0,0.0,50.0,100.0,1.0,1.0,0.0,0,0,0.0,0.0
2025-03-31,20,2025-03-31 20:00:00,4,16540.940000000002,9870.42,6670.52,3.0,1.0,25.0,75.0,2.0,1.0,1.0,2,0,0.0,50.0
2025-03-31,21,2025-03-31 21:00:00,3,16158.97,16158.97,0.0,3.0,0.0,0.0,100.0,2.0,0.0,0.0,0,1,1.0,0.0
2025-03-31,22,2025-03-31 22:00:00,5,17436.46,9714.18,7722.28,2.0,3.0,20.0,40.0,3.0,1.0,1.0,1,0,0.0,20.0
2025-03-31,23,2025-03-31 23:00:00,7,21120.84,5374.1,15746.74,2.0,5.0,0.0,28.57,2.0,0.0,4.0,0,2,1.0,0.0
2025-04-01,0,2025-04-01 00:00:00,4,10966.68,4363.51,6603.17,2.0,2.0,25.0,50.0,2.0,1.0,1.0,2,1,1.0,50.0
2025-04-01,1,2025-04-01 01:00:00,3,20085.91,20085.91,0.0,3.0,0.0,0.0,100.0,3.0,0.0,0.0,0,0,0.0,0.0
2025-04-01,2,2025-04-01 02:00:00,3,10856.02,10856.02,0.0,3.0,0.0,66.67,100.0,1.0,2.0,0.0,1,2,1.0,33.33
2025-04-01,3,2025-04-01 03:00:00,3,16878.52,8438.210000000001,8440.31,2.0,1.0,0.0,66.67,2.0,0.0,0.0,0,0,0.0,0.0
2025-04-01,4,2025-04-01 04:00:00,4,24138.780000000002,10577.29,13561.490000000002,2.0,2.0,0.0,50.0,2.0,0.0,0.0,0,0,0.0,0.0
2025-04-01,5,2025-04-01 05:00:00,1,7576.66,0.0,7576.66,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2025-04-01,6,2025-04-01 06:00:00,5,23478.51,9691.859999999999,13786.650000000001,2.0,3.0,20.0,40.0,3.0,1.0,1.0,0,0,0.0,0.0
2025-04-01,7,2025-04-01 07:00:00,7,36086.619999999995,23734.38,12352.24,4.0,3.0,14.29,57.14,4.0,1.0,1.0,1,0,0.0,14.29
2025-04-01,8,2025-04-01 08:00:00,2,14739.189999999999,14739.189999999999,0.0,2.0,0.0,0.0,100.0,1.0,0.0,1.0,0,1,1.0,0.0
2025-04-01,9,2025-04-01 09:00:00,5,21328.95,9266.7,12062.25,2.0,3.0,20.0,40.0,4.0,1.0,0.0,0,0,0.0,0.0
2025-04-01,10,2025-04-01 10:00:00,4,22236.65,3602.55,18634.100000000002,1.0,3.0,0.0,25.0,3.0,0.0,1.0,0,0,0.0,0.0
2025-04-01,11,2025-04-01 11:00:00,2,11132.380000000001,8635.26,2497.12,1.0,1.0,50.0,50.0,0.0,1.0,0.0,1,0,0.0,50.0
2025-04-01,12,2025-04-01 12:00:00,5,29964.51,6205.51,23758.999999999996,1.0,4.0,20.0,20.0,4.0,1.0,0.0,1,0,0.0,20.0
2025-04-01,13,2025-04-01 13:00:00,6,36320.43,5330.75,30989.680000000004,1.0,5.0,0.0,16.67,5.0,0.0,1.0,1,0,0.0,16.67
2025-04-01,14,2025-04-01 14:00:00,3,12500.44,0.0,12500.44,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1,2,0.0,33.33
2025-04-01,15,2025-04-01 15:00:00,4,25381.78,10644.25,14737.529999999999,2.0,2.0,25.0,50.0,1.0,1.0,0.0,1,1,1.0,25.0
2025-04-01,16,2025-04-01 16:00:00,5,25965.070000000003,8648.83,17316.24,1.0,4.0,0.0,20.0,4.0,0.0,1.0,0,1,0.0,0.0
2025-04-01,17,2025-04-01 17:00:00,1,1619.35,1619.35,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0,1,0.0,0.0
2025-04-01,18,2025-04-01 18:00:00,6,25458.700000000004,1731.8500000000001,23726.85,2.0,4.0,0.0,33.33,5.0,0.0,1.0,0,0,0.0,0.0
2025-04-01,19,2025-04-01 19:00:00,5,31506.61,16824.559999999998,14682.05,3.0,2.0,0.0,60.0,3.0,0.0,2.0,1,1,0.0,20.0
2025-04-01,20,2025-04-01 20:00:00,7,41192.44,13545.21,27647.23,3.0,4.0,14.29,42.86,4.0,1.0,1.0,0,0,0.0,0.0
2025-04-01,21,2025-04-01 21:00:00,8,48777.05,18532.5,30244.550000000003,4.0,4.0,12.5,50.0,4.0,1.0,2.0,0,0,0.0,0.0
2025-04-01,22,2025-04-01 22:00:00,2,13159.73,13159.73,0.0,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0,0,0.0,0.0
2025-04-01,23,2025-04-01 23:00:00,5,31251.240000000005,9738.439999999999,21512.800000000003,2.0,3.0,20.0,40.0,3.0,1.0,1.0,0,0,0.0,0.0
2025-04-02,0,2025-04-02 00:00:00,7,49873.59,22711.78,27161.81,3.0,4.0,14.29,42.86,5.0,1.0,0.0,1,0,0.0,14.29
2025-04-02,1,2025-04-02 01:00:00,3,8536.300000000001,483.29,8053.01,1.0,2.0,0.0,33.33,2.0,0.0,1.0,0,1,0.0,0.0
2025-04-02,2,2025-04-02 02:00:00,5,38873.009999999995,20892.54,17980.47,3.0,2.0,20.0,60.0,4.0,1.0,0.0,0,0,0.0,0.0
2025-04-02,3,2025-04-02 03:00:00,5,19077.17,16078.16,2999.01,4.0,1.0,0.0,80.0,3.0,0.0,2.0,0,0,0.0,0.0
2025-04-02,4,2025-04-02 04:00:00,3,19471.32,18211.620000000003,1259.7,2.0,1.0,0.0,66.67,1.0,0.0,0.0,0,0,0.0,0.0
2025-04-02,5,2025-04-02 05:00:00,5,27303.140000000003,23910.06,3393.08,4.0,1.0,0.0,80.0,4.0,0.0,1.0,1,0,0.0,20.0
2025-04-02,6,2025-04-02 06:00:00,6,39391.270000000004,21936.36,17454.91,3.0,3.0,16.67,50.0,3.0,1.0,2.0,0,0,0.0,0.0
2025-04-02,7,2025-04-02 07:00:00,4,17645.65,1728.39,15917.259999999998,1.0,3.0,0.0,25.0,2.0,0.0,1.0,1,1,0.0,25.0
2025-04-02,8,2025-04-02 08:00:00,5,18866.93,14501.79,4365.14,3.0,2.0,0.0,60.0,4.0,0.0,0.0,2,1,1.0,40.0
2025-04-02,9,2025-04-02 09:00:00,7,40636.63,25296.86,15339.77,4.0,3.0,0.0,57.14,4.0,0.0,2.0,1,2,2.0,14.29
2025-04-02,10,2025-04-02 10:00:00,4,15137.77,15137.77,0.0,4.0,0.0,0.0,100.0,2.0,0.0,0.0,0,1,0.0,0.0
2025-04-02,11,2025-04-02 11:00:00,3,23278.089999999997,0.0,23278.089999999997,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1,0,0.0,33.33
2025-04-02,12,2025-04-02 12:00:00,2,10262.189999999999,0.0,10262.189999999999,0.0,2.0,50.0,0.0,1.0,1.0,0.0,0,0,0.0,0.0
2025-04-02,13,2025-04-02 13:00:00,3,3640.4300000000003,3189.62,450.81,2.0,1.0,0.0,66.67,1.0,0.0,1.0,0,1,0.0,0.0
2025-04-02,14,2025-04-02 14:00:00,5,27395.010000000002,15311.34,12083.67,3.0,2.0,20.0,60.0,3.0,1.0,1.0,0,0,0.0,0.0
2025-04-02,15,2025-04-02 15:00:00,6,20530.409999999996,4734.91,15795.500000000002,1.0,5.0,16.67,16.67,5.0,1.0,0.0,0,0,0.0,0.0
2025-04-02,16,2025-04-02 16:00:00,5,39700.11,21434.04,18266.07,3.0,2.0,0.0,60.0,5.0,0.0,0.0,0,0,0.0,0.0
2025-04-02,17,2025-04-02 17:00:00,1,1746.9,1746.9,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-04-02,18,2025-04-02 18:00:00,3,22312.22,12857.0,9455.22,2.0,1.0,0.0,66.67,2.0,0.0,1.0,0,0,0.0,0.0
2025-04-02,19,2025-04-02 19:00:00,2,13100.21,5985.78,7114.43,1.0,1.0,0.0,50.0,2.0,0.0,0.0,0,0,0.0,0.0
2025-04-02,20,2025-04-02 20:00:00,5,26347.399999999998,26347.399999999998,0.0,5.0,0.0,0.0,100.0,5.0,0.0,0.0,0,0,0.0,0.0
2025-04-02,21,2025-04-02 21:00:00,6,33092.84,14947.970000000001,18144.87,3.0,3.0,0.0,50.0,5.0,0.0,1.0,0,0,0.0,0.0
2025-04-02,22,2025-04-02 22:00:00,6,22649.260000000002,14988.480000000001,7660.780000000001,3.0,3.0,33.33,50.0,3.0,2.0,1.0,0,0,0.0,0.0
2025-04-02,23,2025-04-02 23:00:00,6,35584.46,18168.699999999997,17415.76,3.0,3.0,0.0,50.0,4.0,0.0,2.0,1,0,0.0,16.67
2025-04-03,0,2025-04-03 00:00:00,6,23592.65,11734.41,11858.240000000002,4.0,2.0,16.67,66.67,1.0,1.0,4.0,2,1,1.0,33.33
2025-04-03,1,2025-04-03 01:00:00,1,6934.74,6934.74,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0,1,0.0,0.0
2025-04-03,2,2025-04-03 02:00:00,4,29461.309999999998,9318.54,20142.769999999997,1.0,3.0,0.0,25.0,3.0,0.0,0.0,0,1,1.0,0.0
2025-04-03,3,2025-04-03 03:00:00,5,41900.99,17714.870000000003,24186.12,2.0,3.0,20.0,40.0,3.0,1.0,1.0,1,0,0.0,20.0
2025-04-03,4,2025-04-03 04:00:00,5,15221.93,4577.1,10644.83,3.0,2.0,40.0,60.0,3.0,2.0,0.0,0,1,0.0,0.0
2025-04-03,5,2025-04-03 05:00:00,4,23489.309999999998,8725.64,14763.67,2.0,2.0,0.0,50.0,3.0,0.0,1.0,0,0,0.0,0.0
2025-04-03,6,2025-04-03 06:00:00,7,39272.07000000001,2338.38,36933.69,1.0,6.0,14.29,14.29,5.0,1.0,0.0,2,1,1.0,28.57
2025-04-03,7,2025-04-03 07:00:00,2,10416.45,0.0,10416.45,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0,0,0.0,0.0
2025-04-03,8,2025-04-03 08:00:00,1,4807.19,4807.19,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-04-03,9,2025-04-03 09:00:00,8,40000.17,21320.2,18679.97,4.0,4.0,12.5,50.0,4.0,1.0,0.0,1,1,0.0,12.5
2025-04-03,10,2025-04-03 10:00:00,5,34015.4,33241.270000000004,774.13,4.0,1.0,20.0,80.0,4.0,1.0,0.0,0,0,0.0,0.0
2025-04-03,11,2025-04-03 11:00:00,1,2490.67,2490.67,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0,1,1.0,0.0
2025-04-03,12,2025-04-03 12:00:00,5,17158.12,5977.239999999999,11180.880000000001,3.0,2.0,0.0,60.0,5.0,0.0,0.0,1,1,1.0,20.0
2025-04-03,13,2025-04-03 13:00:00,4,6569.98,3182.49,3387.49,2.0,2.0,0.0,50.0,2.0,0.0,1.0,0,0,0.0,0.0
2025-04-03,14,2025-04-03 14:00:00,7,40340.36,29237.25,11103.11,5.0,2.0,28.57,71.43,4.0,2.0,0.0,0,0,0.0,0.0
2025-04-03,15,2025-04-03 15:00:00,5,39417.630000000005,24240.7,15176.93,3.0,2.0,0.0,60.0,3.0,0.0,2.0,0,0,0.0,0.0
2025-04-03,16,2025-04-03 16:00:00,7,29045.41,18800.47,10244.94,4.0,3.0,0.0,57.14,6.0,0.0,1.0,1,0,0.0,14.29
2025-04-03,17,2025-04-03 17:00:00,4,16845.18,5094.06,11751.119999999999,1.0,3.0,0.0,25.0,4.0,0.0,0.0,0,1,1.0,0.0
2025-04-03,18,2025-04-03 18:00:00,5,18668.73,18668.73,0.0,5.0,0.0,60.0,100.0,2.0,3.0,0.0,1,0,0.0,20.0
2025-04-03,19,2025-04-03 19:00:00,4,10192.35,1392.9,8799.45,1.0,3.0,0.0,25.0,2.0,0.0,2.0,1,1,1.0,25.0
2025-04-03,20,2025-04-03 20:00:00,5,25895.4,16332.64,9562.76,3.0,2.0,0.0,60.0,5.0,0.0,0.0,0,1,0.0,0.0
2025-04-03,21,2025-04-03 21:00:00,4,30546.08,20973.32,9572.76,3.0,1.0,25.0,75.0,2.0,1.0,1.0,0,0,0.0,0.0
2025-04-03,22,2025-04-03 22:00:00,6,23418.360000000004,14695.630000000001,8722.73,3.0,3.0,33.33,50.0,3.0,2.0,1.0,1,0,0.0,16.67
2025-04-03,23,2025-04-03 23:00:00,4,15401.98,6947.24,8454.74,2.0,2.0,0.0,50.0,3.0,0.0,1.0,0,0,0.0,0.0
2025-04-04,0,2025-04-04 00:00:00,3,19330.99,19330.99,0.0,3.0,0.0,0.0,100.0,3.0,0.0,0.0,0,1,1.0,0.0
2025-04-04,1,2025-04-04 01:00:00,4,25747.64,16925.22,8822.42,2.0,2.0,25.0,50.0,2.0,1.0,0.0,0,0,0.0,0.0
2025-04-04,2,2025-04-04 02:00:00,3,15023.460000000001,1252.35,13771.11,1.0,2.0,0.0,33.33,3.0,0.0,0.0,0,0,0.0,0.0
2025-04-04,3,2025-04-04 03:00:00,2,11694.87,8539.01,3155.86,1.0,1.0,0.0,50.0,1.0,0.0,1.0,0,0,0.0,0.0
2025-04-04,4,2025-04-04 04:00:00,4,28605.54,28605.54,0.0,4.0,0.0,0.0,100.0,3.0,0.0,1.0,0,0,0.0,0.0
2025-04-04,5,2025-04-04 05:00:00,6,33846.05,16717.84,17128.21,3.0,3.0,33.33,50.0,2.0,2.0,2.0,0,0,0.0,0.0
2025-04-04,6,2025-04-04 06:00:00,1,3860.21,3860.21,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-04-04,7,2025-04-04 07:00:00,10,54371.36,27322.62,27048.74,4.0,6.0,10.0,40.0,5.0,1.0,1.0,3,1,0.0,30.0
2025-04-04,8,2025-04-04 08:00:00,5,14605.86,4034.15,10571.71,2.0,3.0,0.0,40.0,4.0,0.0,1.0,0,0,0.0,0.0
2025-04-04,9,2025-04-04 09:00:00,2,18177.92,8967.13,9210.79,1.0,1.0,0.0,50.0,1.0,0.0,0.0,0,1,0.0,0.0
2025-04-04,10,2025-04-04 10:00:00,6,23902.949999999997,12958.060000000001,10944.89,3.0,3.0,16.67,50.0,3.0,1.0,0.0,0,1,0.0,0.0
2025-04-04,11,2025-04-04 11:00:00,7,41789.36,21853.38,19935.98,4.0,3.0,28.57,57.14,2.0,2.0,3.0,0,0,0.0,0.0
2025-04-04,12,2025-04-04 12:00:00,5,25722.449999999997,16082.99,9639.460000000001,3.0,2.0,20.0,60.0,1.0,1.0,0.0,0,0,0.0,0.0
2025-04-04,13,2025-04-04 13:00:00,4,11209.89,9279.16,1930.73,2.0,2.0,0.0,50.0,3.0,0.0,1.0,0,0,0.0,0.0
2025-04-04,14,2025-04-04 14:00:00,5,24850.95,23685.28,1165.67,4.0,1.0,0.0,80.0,4.0,0.0,0.0,0,0,0.0,0.0
2025-04-04,15,2025-04-04 15:00:00,7,33901.27,24642.89,9258.380000000001,5.0,2.0,0.0,71.43,5.0,0.0,1.0,1,0,0.0,14.29
2025-04-04,16,2025-04-04 16:00:00,8,32254.300000000003,21180.85,11073.449999999999,5.0,3.0,12.5,62.5,5.0,1.0,0.0,0,1,1.0,0.0
2025-04-04,17,2025-04-04 17:00:00,1,8238.05,8238.05,0.0,1.0,0.0,100.0,100.0,0.0,1.0,0.0,0,0,0.0,0.0
2025-04-04,18,2025-04-04 18:00:00,6,37200.479999999996,37200.479999999996,0.0,6.0,0.0,16.67,100.0,4.0,1.0,1.0,0,0,0.0,0.0
2025-04-04,19,2025-04-04 19:00:00,6,24279.789999999997,13544.93,10734.86,3.0,3.0,16.67,50.0,4.0,1.0,1.0,0,0,0.0,0.0
2025-04-04,20,2025-04-04 20:00:00,3,14011.099999999999,9223.82,4787.28,2.0,1.0,33.33,66.67,1.0,1.0,1.0,0,0,0.0,0.0
