event_id,client_id,type,amount,currency,status,error_code,created_at,completed_at,origin_country,destination_country
685763f6-5382-47a6-ad9c-9d5e417d2363,C0043,pay_out,7704.33,COP,failed,UNKNOWN,2025-04-05 01:26:00+00:00,2025-04-05 01:58:00+00:00,BS,TG
e48de2d9-ba73-4a0a-a1ba-cdf91c1ec235,C0017,pay_out,2190.35,MXN,processing,NONE,2025-04-05 01:40:00+00:00,,MH,QA
7bc6a698-32ca-4f98-a698-7583eb44a146,C0017,pay_out,9559.29,USD,processing,NONE,2025-04-05 01:46:00+00:00,,SK,IL
21253fbf-ea50-4fac-bdcb-2e056f0b1f30,C0027,pay_in,1630.8,EUR,created,NONE,2025-04-05 01:47:00+00:00,,BZ,CD
5e580657-c226-4225-af0c-a4bf3da90bde,C0034,pay_out,8388.6,USD,created,NONE,2025-04-05 01:48:00+00:00,,BI,GQ
fc9ded82-1a12-449f-8ab3-60999e053988,C0046,pay_in,3733.22,USD,completed,NONE,2025-04-05 02:07:00+00:00,2025-04-05 02:37:00+00:00,MV,KG
6f772c51-6b86-4f21-96a3-54e7cb0b7442,C0007,pay_in,1976.49,USD,completed,NONE,2025-04-05 02:10:00+00:00,2025-04-05 02:37:00+00:00,GA,IN
f306780d-2b91-4f84-9d76-cbfd212255a8,C0014,pay_in,7952.52,EUR,completed,NONE,2025-04-05 02:30:00+00:00,2025-04-05 03:38:00+00:00,TD,MD
aaa19704-59be-43c4-bc56-82e3f3f245d6,C0007,pay_out,8185.4,EUR,failed,BANK_REJECT,2025-04-05 02:45:00+00:00,2025-04-05 03:51:00+00:00,LV,JM
1644001b-6766-458b-ad65-e9c3a03d617e,C0036,pay_out,4693.26,EUR,completed,NONE,2025-04-05 03:02:00+00:00,2025-04-05 03:47:00+00:00,LK,LV
948bf511-03f5-4176-a36b-d217e87dc8ce,C0031,pay_out,5019.23,MXN,completed,NONE,2025-04-05 03:16:00+00:00,2025-04-05 04:22:00+00:00,BO,LK
69923cc2-72d9-406f-bf30-c95d1217e443,C0051,pay_out,1394.62,EUR,completed,NONE,2025-04-05 03:17:00+00:00,2025-04-05 03:39:00+00:00,YE,LK
a327ef42-a4f5-4f89-b812-01c8613dd019,C0024,pay_in,7056.74,COP,completed,NONE,2025-04-05 03:36:00+00:00,2025-04-05 03:48:00+00:00,MC,CU
a40f2bd3-1b18-47dd-a19a-c88cedad1c09,C0003,pay_in,2348.4,EUR,completed,NONE,2025-04-05 03:43:00+00:00,2025-04-05 04:22:00+00:00,LR,IS
51b03251-7291-488b-ad4a-d597f0f4ee3b,C0023,pay_out,6730.73,COP,completed,NONE,2025-04-05 03:57:00+00:00,2025-04-05 04:42:00+00:00,TT,GR
0407c56a-dcbf-447e-9a25-e68884583abc,C0019,pay_out,497.23,EUR,completed,NONE,2025-04-05 03:57:00+00:00,2025-04-05 04:18:00+00:00,CA,SN
10ad9ce4-6029-4be5-a625-52893f989792,C0045,pay_in,3972.96,MXN,completed,NONE,2025-04-05 03:57:00+00:00,2025-04-05 04:53:00+00:00,NA,BI
aa4b25e0-43b1-4bb8-a1aa-30ec4e6a3aaa,C0028,pay_in,1579.08,EUR,processing,NONE,2025-04-05 04:00:00+00:00,,SL,MD
d981d72f-5541-4f19-b4a8-46c2ca5816d6,C0013,pay_in,4661.3,MXN,completed,NONE,2025-04-05 04:03:00+00:00,2025-04-05 05:12:00+00:00,BG,FR
341366fb-7ccc-4d34-867f-4429b577cce0,C0033,pay_out,1962.59,USD,failed,TIMEOUT,2025-04-05 04:06:00+00:00,2025-04-05 05:19:00+00:00,BY,TJ
2b1dfe9b-28f6-464f-872a-28659257d5c9,C0042,pay_out,5164.65,MXN,completed,NONE,2025-04-05 04:06:00+00:00,2025-04-05 05:08:00+00:00,LT,TO
1cd28ac9-c0be-4ba2-937a-3f6c93ec5919,C0020,pay_in,4788.23,MXN,created,NONE,2025-04-05 04:14:00+00:00,,PW,PW
b982a2da-7d1a-4ef7-b701-8f459a4b5009,C0028,pay_in,7792.08,COP,processing,NONE,2025-04-05 04:14:00+00:00,,TZ,RU
4beb67fe-c58e-4cf6-8613-6a9bc5b08369,C0003,pay_in,435.71,COP,failed,BANK_REJECT,2025-04-05 04:31:00+00:00,2025-04-05 05:24:00+00:00,EE,IS
4255d81e-80b5-44c6-a8c7-8b004e5a4059,C0036,pay_out,7512.81,COP,created,NONE,2025-04-05 05:00:00+00:00,,ES,AO
04fafaf1-37ec-41b8-9dfb-687820d159f9,C0003,pay_out,1761.77,COP,completed,NONE,2025-04-05 05:15:00+00:00,2025-04-05 06:40:00+00:00,KZ,BR
f808837f-62a8-465a-90e1-5f29f4d329ca,C0049,pay_out,5857.39,USD,completed,NONE,2025-04-05 05:31:00+00:00,2025-04-05 05:33:00+00:00,VU,RS
43c36207-919f-42c0-a0f7-6e124131b658,C0058,pay_out,1202.46,EUR,failed,BANK_REJECT,2025-04-05 05:55:00+00:00,2025-04-05 06:23:00+00:00,BS,VE
e2c402e5-5fd2-4e85-b71f-a74cb9419eaf,C0025,pay_out,4170.05,EUR,completed,NONE,2025-04-05 06:04:00+00:00,2025-04-05 07:26:00+00:00,CR,BN
63d81de3-18e2-4518-8805-321a20cf7db4,C0022,pay_in,7425.91,MXN,completed,NONE,2025-04-05 06:32:00+00:00,2025-04-05 07:56:00+00:00,PK,NL
f5c6f197-1142-48c0-a901-9abe81ba99ec,C0014,pay_in,3472.95,USD,failed,UNKNOWN,2025-04-05 06:35:00+00:00,2025-04-05 07:12:00+00:00,NP,GB
01e9a7ed-0e36-4bb8-b64c-12d612ce5a03,C0059,pay_in,5207.36,USD,created,NONE,2025-04-05 06:36:00+00:00,,BA,BE
0dc43482-bd44-47da-909e-54073fd5ff55,C0029,pay_in,4376.06,MXN,processing,NONE,2025-04-05 06:55:00+00:00,,PG,AO
b32b382d-881a-4ed2-af1d-d5c378f04e4c,C0014,pay_out,9369.09,MXN,created,NONE,2025-04-05 07:14:00+00:00,,LI,SK
87bb6084-ffeb-4320-bff7-afc083fc3b12,C0013,pay_in,3496.53,COP,completed,NONE,2025-04-05 07:23:00+00:00,2025-04-05 07:46:00+00:00,MR,SK
a41b10c4-5ede-4135-9c75-b1f74cfb60a9,C0020,pay_out,1174.12,EUR,completed,NONE,2025-04-05 08:15:00+00:00,2025-04-05 08:57:00+00:00,AR,KZ
6819c6c3-ecfe-4370-a295-11763628cbec,C0050,pay_out,2068.58,USD,processing,NONE,2025-04-05 08:16:00+00:00,,ET,AO
945304db-7dec-40e4-9023-307538d312cc,C0029,pay_out,8415.56,COP,failed,BANK_REJECT,2025-04-05 08:36:00+00:00,2025-04-05 09:41:00+00:00,FJ,US
314532f8-4060-48b9-be76-60821451e730,C0049,pay_in,8128.23,USD,completed,NONE,2025-04-05 08:58:00+00:00,2025-04-05 10:14:00+00:00,JO,IT
c09de433-3a3d-4abf-8d7b-1366f4b679ce,C0006,pay_out,8364.56,MXN,completed,NONE,2025-04-05 09:17:00+00:00,2025-04-05 09:40:00+00:00,NE,VC
042deb06-7b5a-4e07-a778-11c79b7ae734,C0005,pay_in,9399.3,USD,completed,NONE,2025-04-05 09:26:00+00:00,2025-04-05 09:57:00+00:00,GR,NR
f03568bd-e504-4428-a358-2fb29f1e898f,C0057,pay_out,4373.74,EUR,completed,NONE,2025-04-05 10:07:00+00:00,2025-04-05 11:35:00+00:00,AG,ST
82dd1d86-412c-4779-b11c-cbae5c55c21e,C0042,pay_out,4470.59,EUR,completed,NONE,2025-04-05 10:13:00+00:00,2025-04-05 10:34:00+00:00,NE,FJ
42f6f41a-7c58-4f9b-8514-2e2f2e78e6fd,C0053,pay_in,2075.99,MXN,processing,NONE,2025-04-05 10:23:00+00:00,,UY,ES
00f28695-eea7-4504-8655-a3b052e75781,C0056,pay_in,5559.26,MXN,completed,NONE,2025-04-05 10:39:00+00:00,2025-04-05 11:46:00+00:00,UY,KM
c5cfa631-041d-4bf5-94b8-90b7646040ba,C0049,pay_out,3034.85,EUR,created,NONE,2025-04-05 10:44:00+00:00,,NA,SA
b7759cca-8b6b-4a5a-8414-6ab8d8cd75a1,C0046,pay_in,5636.54,MXN,completed,NONE,2025-04-05 11:11:00+00:00,2025-04-05 11:31:00+00:00,MZ,PW
e7d22915-1433-4150-abf0-e773e627a8aa,C0049,pay_out,3413.35,COP,created,NONE,2025-04-05 11:27:00+00:00,,PT,UA
1d251883-2a01-49cf-9bee-db96d03ef99d,C0041,pay_in,791.15,EUR,completed,NONE,2025-04-05 11:40:00+00:00,2025-04-05 12:23:00+00:00,AR,JP
2cf230ac-1d7a-4139-b5a7-bad8ca3f19d1,C0035,pay_out,9168.27,COP,completed,NONE,2025-04-05 11:59:00+00:00,2025-04-05 13:26:00+00:00,HT,IR
7965bd46-0185-456e-b88f-412c72ecd9b5,C0056,pay_out,2021.81,EUR,processing,NONE,2025-04-05 12:03:00+00:00,,RW,VN
cdec11db-3a93-452f-bb30-f9202eec6cf4,C0057,pay_out,526.83,COP,created,NONE,2025-04-05 12:17:00+00:00,,KR,TL
fa3216c6-d57a-46a9-bb53-288fcee68c99,C0013,pay_in,1650.52,USD,completed,NONE,2025-04-05 13:10:00+00:00,2025-04-05 13:14:00+00:00,AF,JM
1e143498-f129-4191-ad81-8856f1fc9d44,C0006,pay_in,2109.38,EUR,completed,NONE,2025-04-05 13:12:00+00:00,2025-04-05 14:27:00+00:00,NP,CF
b5f846fa-08e0-43fb-aff8-287e7d049630,C0023,pay_out,4576.04,USD,completed,NONE,2025-04-05 13:24:00+00:00,2025-04-05 14:35:00+00:00,TG,BR
22a5cc11-232a-4e08-b4ce-0ed868118623,C0044,pay_out,6037.99,COP,completed,NONE,2025-04-05 13:44:00+00:00,2025-04-05 14:52:00+00:00,SB,KP
d9882710-04c1-49b5-aeb0-0c48ed247de8,C0005,pay_out,8459.9,EUR,failed,UNKNOWN,2025-04-05 13:55:00+00:00,2025-04-05 15:25:00+00:00,CZ,BY
360730c5-6fc2-48c1-8bf5-e71759f35d48,C0039,pay_in,300.31,EUR,completed,NONE,2025-04-05 14:01:00+00:00,2025-04-05 14:13:00+00:00,LT,AO
52b0813c-b8ec-4d02-ad80-5c3ee52cc34e,C0013,pay_in,7237.52,MXN,processing,NONE,2025-04-05 14:16:00+00:00,,NZ,SY
a9100b98-e2cd-487f-92c0-d1462a58b10d,C0000,pay_out,839.14,USD,completed,NONE,2025-04-05 14:19:00+00:00,2025-04-05 14:28:00+00:00,NI,RU
cdadeec6-a74e-4b9f-aaf8-0997ecb60e76,C0032,pay_in,5427.72,EUR,created,NONE,2025-04-05 14:25:00+00:00,,TL,SI
a60ec672-0ad0-4f4f-9a39-429ec1e544d5,C0026,pay_in,6131.15,MXN,completed,NONE,2025-04-05 14:35:00+00:00,2025-04-05 15:46:00+00:00,AL,CL
73890913-5414-459d-aa79-2c80479f1fcf,C0035,pay_in,1982.72,COP,created,NONE,2025-04-05 14:49:00+00:00,,LT,LK
633a6e55-7e32-40a0-97a5-e9cb731b45df,C0038,pay_out,6347.71,MXN,processing,NONE,2025-04-05 15:17:00+00:00,,AE,CF
4d721936-bb3b-4080-bb72-4da38dc53228,C0033,pay_out,1764.77,USD,completed,NONE,2025-04-05 15:24:00+00:00,2025-04-05 16:05:00+00:00,CM,UY
b5bc54b4-75bf-44de-8a5a-9387d64f120f,C0008,pay_out,8055.58,USD,completed,NONE,2025-04-05 15:28:00+00:00,2025-04-05 16:08:00+00:00,GQ,FJ
62446a76-8aec-41ef-b1b0-de573006aafe,C0012,pay_out,815.37,EUR,failed,BANK_REJECT,2025-04-05 15:56:00+00:00,2025-04-05 16:39:00+00:00,RU,TJ
f0c440ba-3900-47f5-b668-f19fcdcaf211,C0051,pay_out,2439.9,COP,completed,NONE,2025-04-05 16:13:00+00:00,2025-04-05 16:22:00+00:00,SV,AL
1ddb581a-235a-4f92-a7b0-051737f4c53b,C0014,pay_in,5057.57,USD,completed,NONE,2025-04-05 16:27:00+00:00,2025-04-05 17:28:00+00:00,MK,IR
c9981ec3-d7eb-490c-b7e6-9bb245615137,C0034,pay_in,6517.15,EUR,completed,NONE,2025-04-05 16:36:00+00:00,2025-04-05 18:01:00+00:00,GW,RW
fde74db3-57d9-4b7b-8c8b-aaffaa493f01,C0059,pay_in,5528.02,USD,failed,BANK_REJECT,2025-04-05 16:42:00+00:00,2025-04-05 17:29:00+00:00,BZ,GM
c0609d84-e7b6-4765-aee9-3d4bdde7417e,C0020,pay_in,3044.99,COP,completed,NONE,2025-04-05 16:46:00+00:00,2025-04-05 17:35:00+00:00,LT,TZ
a67525e5-8adc-48aa-9910-f504d9e7a877,C0048,pay_out,1871.83,COP,completed,NONE,2025-04-05 16:47:00+00:00,2025-04-05 17:09:00+00:00,CV,EE
21c8947d-c5d6-431c-9897-c3ec4e8a8d37,C0033,pay_in,2539.96,USD,completed,NONE,2025-04-05 17:05:00+00:00,2025-04-05 17:10:00+00:00,BY,US
45aac591-40b6-4ff7-81b9-2b761a5c376e,C0036,pay_out,637.06,COP,completed,NONE,2025-04-05 17:08:00+00:00,2025-04-05 17:39:00+00:00,TG,NL
3002c3cd-d901-421a-9c59-f12ef561d762,C0054,pay_in,8292.45,USD,completed,NONE,2025-04-05 17:13:00+00:00,2025-04-05 17:47:00+00:00,AU,SK
2816e5ed-3c36-4388-a443-e1592b32e129,C0044,pay_out,601.73,COP,processing,NONE,2025-04-05 17:13:00+00:00,,NE,EC
093a65ce-c4f4-4a44-b310-aae5a220ccdb,C0043,pay_out,6990.76,MXN,processing,NONE,2025-04-05 17:29:00+00:00,,TD,MU
44d03e82-b281-48ba-9639-dfe01bddf24b,C0007,pay_out,4538.78,EUR,completed,NONE,2025-04-05 17:30:00+00:00,2025-04-05 17:46:00+00:00,NE,CG
764845a1-e322-4e1a-a759-5c7bb7c11787,C0023,pay_out,3760.98,COP,failed,KYC_BLOCKED,2025-04-05 17:36:00+00:00,2025-04-05 18:41:00+00:00,CY,EC
d7832bf1-3128-4608-9438-7cfb157e5a39,C0037,pay_out,7592.6,MXN,completed,NONE,2025-04-05 18:03:00+00:00,2025-04-05 18:52:00+00:00,TZ,BJ
385bacaf-4382-4d67-a930-13e5b91ada45,C0031,pay_in,593.44,MXN,completed,NONE,2025-04-05 18:45:00+00:00,2025-04-05 19:00:00+00:00,MA,KH
78746f2e-2fb7-45ca-8a4a-46d595123447,C0032,pay_in,545.4,USD,processing,NONE,2025-04-05 18:47:00+00:00,,EE,ZW
c474c1bc-5599-43db-9d8a-df960ec4a491,C0046,pay_out,4630.88,USD,completed,NONE,2025-04-05 18:56:00+00:00,2025-04-05 19:38:00+00:00,KP,UA
b563dbf9-4ce0-4610-865b-fe89716ee167,C0038,pay_out,5724.47,MXN,created,NONE,2025-04-05 19:05:00+00:00,,KW,MY
651632cd-cc58-410d-a5f3-93673096b265,C0034,pay_in,590.31,MXN,failed,TIMEOUT,2025-04-05 19:05:00+00:00,2025-04-05 20:24:00+00:00,CV,JM
98f3d234-a125-47df-a9ee-4dc753bd2ac9,C0002,pay_out,6691.68,COP,completed,NONE,2025-04-05 19:32:00+00:00,2025-04-05 19:44:00+00:00,ZW,PG
7ee1e9a8-d2d9-4dee-8e17-d283bcc86b82,C0022,pay_in,5574.25,MXN,processing,NONE,2025-04-05 19:58:00+00:00,,KN,BO
8fb6fc32-feb5-4e8a-b6ce-1be29ca42af0,C0046,pay_in,2194.8,USD,completed,NONE,2025-04-05 19:58:00+00:00,2025-04-05 20:43:00+00:00,CL,ZM
a140a56c-5a65-4e29-b8ff-16e655ed52ff,C0000,pay_out,9749.0,COP,processing,NONE,2025-04-05 20:14:00+00:00,,SM,GH
e449510e-5a59-44da-ad54-98294d5d93be,C0051,pay_in,3426.85,COP,completed,NONE,2025-04-05 20:37:00+00:00,2025-04-05 21:43:00+00:00,AE,AE
03e76fc4-b661-4a30-97ef-5df1de2d19e0,C0042,pay_out,3258.35,USD,completed,NONE,2025-04-05 20:45:00+00:00,2025-04-05 21:22:00+00:00,MY,LI
cb5f9fea-dddd-41a2-9951-198fdd06fe8f,C0050,pay_out,3642.06,USD,completed,NONE,2025-04-05 20:47:00+00:00,2025-04-05 21:00:00+00:00,KR,LY
3940a112-8fd0-471b-953a-77623645e632,C0034,pay_out,7708.85,MXN,completed,NONE,2025-04-05 21:44:00+00:00,2025-04-05 22:03:00+00:00,UG,HN
b4dbc8de-ed9a-42e7-9c13-0ce710890f85,C0026,pay_out,5390.14,USD,processing,NONE,2025-04-05 21:58:00+00:00,,NA,NP
3d075b3d-97d7-4186-a43e-8dc370681717,C0046,pay_out,4250.12,COP,completed,NONE,2025-04-05 22:03:00+00:00,2025-04-05 22:10:00+00:00,IQ,MM
bf9cf034-66c4-4d14-80bf-499dd9afa3ec,C0002,pay_out,3306.46,EUR,completed,NONE,2025-04-05 22:14:00+00:00,2025-04-05 23:24:00+00:00,ER,BN
ef3789e8-8d68-4154-9751-d1f1d2b55485,C0055,pay_in,2589.32,MXN,failed,KYC_BLOCKED,2025-04-05 22:22:00+00:00,2025-04-05 22:46:00+00:00,WS,AU
38231a91-5795-41a6-a636-4071feb39fdd,C0009,pay_in,6772.57,COP,failed,LIMIT_EXCEEDED,2025-04-05 22:24:00+00:00,2025-04-05 23:14:00+00:00,TH,PA
237f834b-fc0d-4349-a165-bd8c3d7cee5c,C0048,pay_out,8407.48,COP,created,NONE,2025-04-05 22:26:00+00:00,,DK,GD
659b3ed8-b7da-4b5f-a913-d2e1c33136a2,C0012,pay_in,9654.71,USD,completed,NONE,2025-04-05 22:27:00+00:00,2025-04-05 22:48:00+00:00,MM,ZW
4544d6c7-0cee-4cdd-820b-4e3401d5908b,C0010,pay_out,390.0,USD,completed,NONE,2025-04-05 22:33:00+00:00,2025-04-05 22:35:00+00:00,FI,RW
8e8f8245-b1e0-416a-a0bf-9f7abea502a3,C0013,pay_in,2792.65,MXN,processing,NONE,2025-04-05 22:43:00+00:00,,MX,LU
624201ec-84fc-4038-81d6-cd6bcbc8ce0a,C0004,pay_in,8430.27,MXN,processing,NONE,2025-04-05 22:49:00+00:00,,BR,SN
f24efc89-3003-46a3-a991-b04db3dbcaf3,C0043,pay_in,5963.15,COP,completed,NONE,2025-04-05 22:55:00+00:00,2025-04-06 00:11:00+00:00,JP,MK
debe6eea-4bb1-4588-ba8d-d9e6abd9845f,C0044,pay_out,8724.47,COP,completed,NONE,2025-04-05 23:12:00+00:00,2025-04-05 23:33:00+00:00,AR,ES
3c3a8fca-fffc-4776-828d-f3d588a95e1c,C0021,pay_in,227.56,COP,completed,NONE,2025-04-05 23:14:00+00:00,2025-04-06 00:11:00+00:00,SL,PY
69506203-994d-42c8-a87d-9975dd067919,C0001,pay_out,4082.09,COP,completed,NONE,2025-04-05 23:15:00+00:00,2025-04-05 23:27:00+00:00,WS,SM
716e1ea0-627b-42bd-9ab9-4781d0e4bc82,C0008,pay_in,4445.06,USD,completed,NONE,2025-04-05 23:18:00+00:00,2025-04-06 00:03:00+00:00,AU,NZ
5622be5b-390e-45d5-b035-faac90e342eb,C0029,pay_out,1679.17,COP,created,NONE,2025-04-05 23:25:00+00:00,,ZA,PG
8277b4f2-fe20-48e7-962c-ed34e1ed13e8,C0035,pay_out,4449.56,MXN,completed,NONE,2025-04-06 00:01:00+00:00,2025-04-06 01:27:00+00:00,SZ,KG
7d49d67e-4450-4959-a4e4-d431a3db8291,C0041,pay_in,4706.98,USD,failed,UNKNOWN,2025-04-06 00:31:00+00:00,2025-04-06 01:02:00+00:00,MR,JO
fcf8ec04-1854-4bc8-a420-04e372bcc35b,C0031,pay_in,8424.75,COP,created,NONE,2025-04-06 00:45:00+00:00,,KZ,LT
93d01181-1cec-4dc4-9570-97bf1f8317d4,C0057,pay_out,1659.11,MXN,completed,NONE,2025-04-06 00:47:00+00:00,2025-04-06 02:16:00+00:00,IL,GN
f7caa964-33bd-4d62-bc48-65a2adced2ed,C0004,pay_out,1721.53,MXN,completed,NONE,2025-04-06 01:19:00+00:00,2025-04-06 02:45:00+00:00,CN,TJ
98737194-663b-401e-8afd-2c6118daf850,C0021,pay_out,5898.71,EUR,completed,NONE,2025-04-06 01:32:00+00:00,2025-04-06 01:44:00+00:00,UY,AO
7474e411-bc4e-436d-aa82-1b8f8af6f186,C0013,pay_out,4077.89,EUR,completed,NONE,2025-04-06 01:47:00+00:00,2025-04-06 03:10:00+00:00,CY,GD
0a0fa449-aa6e-4bcc-b68a-66708fbaf99b,C0038,pay_in,7486.99,COP,completed,NONE,2025-04-06 01:55:00+00:00,2025-04-06 01:57:00+00:00,MX,ZW
3b091aac-9274-494a-9dda-1fc8e778bff9,C0026,pay_in,4337.52,USD,completed,NONE,2025-04-06 01:58:00+00:00,2025-04-06 03:21:00+00:00,AG,VN
c38ac77e-ee75-4f2f-80e1-83f9c631af1b,C0038,pay_in,4108.49,USD,completed,NONE,2025-04-06 02:40:00+00:00,2025-04-06 04:02:00+00:00,LU,AR
bf947681-e53a-41ee-8ff5-549405c2a235,C0004,pay_in,8761.71,EUR,completed,NONE,2025-04-06 03:08:00+00:00,2025-04-06 04:07:00+00:00,IS,TD
06319eba-feec-4e5d-a8b4-2511381bdcdf,C0043,pay_in,8548.73,MXN,processing,NONE,2025-04-06 03:15:00+00:00,,MU,IE
89e1bf65-2659-45ca-92a0-8baf7218589e,C0038,pay_in,2606.75,USD,completed,NONE,2025-04-06 03:29:00+00:00,2025-04-06 03:52:00+00:00,PH,YE
2fc964c2-fff8-4823-9138-f9a2432a6a7f,C0018,pay_in,3662.21,EUR,failed,TIMEOUT,2025-04-06 03:46:00+00:00,2025-04-06 04:04:00+00:00,CN,GT
8b351464-6d94-4b65-879e-dd1ff593a12c,C0007,pay_in,3153.28,COP,completed,NONE,2025-04-06 03:48:00+00:00,2025-04-06 05:06:00+00:00,LR,BJ
2c2007d8-0e66-43a6-ab34-97671081669e,C0042,pay_in,5443.14,EUR,completed,NONE,2025-04-06 03:57:00+00:00,2025-04-06 05:05:00+00:00,MM,ML
066f460a-ba95-4de7-b7c5-0c4db33959a4,C0037,pay_out,8177.73,MXN,created,NONE,2025-04-06 04:14:00+00:00,,CM,PL
ddaea9b2-6809-45cb-aa4c-45e293f9bb1a,C0026,pay_out,670.02,USD,created,NONE,2025-04-06 04:17:00+00:00,,KI,SR
9d296d36-278a-4251-943d-103f890a900e,C0010,pay_in,8687.42,EUR,completed,NONE,2025-04-06 04:24:00+00:00,2025-04-06 04:29:00+00:00,KH,IE
9a1373c8-271e-48fd-b478-008afeeba5b7,C0012,pay_in,560.24,MXN,completed,NONE,2025-04-06 04:30:00+00:00,2025-04-06 04:55:00+00:00,TZ,MW
6ebd9d54-65f2-4603-b1fc-50daede758e3,C0005,pay_out,1157.22,MXN,created,NONE,2025-04-06 05:12:00+00:00,,SC,CV
f41ef5ca-0ab0-4624-8caf-d6a85443ccdf,C0037,pay_out,5981.02,EUR,completed,NONE,2025-04-06 05:16:00+00:00,2025-04-06 05:26:00+00:00,SG,CV
5d5de77e-8ff3-4be8-9a38-2202ff145a24,C0003,pay_in,4238.63,MXN,processing,NONE,2025-04-06 05:40:00+00:00,,TR,GE
ae15c8e7-b568-45a7-a708-bfcbcba6cf12,C0007,pay_in,8781.35,COP,created,NONE,2025-04-06 05:53:00+00:00,,SR,ZA
8a3fea86-8dec-4df5-84f2-e3d374fe07d7,C0012,pay_in,5412.06,USD,completed,NONE,2025-04-06 06:06:00+00:00,2025-04-06 07:16:00+00:00,IL,ZA
95470db1-04ec-49ab-a328-302491004ce9,C0033,pay_in,9413.61,USD,processing,NONE,2025-04-06 06:09:00+00:00,,PT,EE
8349a926-9e48-4b48-853a-969830b70f89,C0006,pay_out,7504.04,MXN,processing,NONE,2025-04-06 06:17:00+00:00,,IN,CU
2b17d928-5794-4f9c-a91e-e5960ec39792,C0016,pay_in,4614.93,USD,processing,NONE,2025-04-06 06:30:00+00:00,,EE,PE
245bbe56-5588-41c9-9336-afbe31fe5569,C0026,pay_out,5598.91,COP,completed,NONE,2025-04-06 06:31:00+00:00,2025-04-06 07:51:00+00:00,LT,TD
5c21fa2e-548c-412b-bbcd-8a33f6e5e7ed,C0008,pay_in,8860.21,COP,completed,NONE,2025-04-06 06:39:00+00:00,2025-04-06 07:09:00+00:00,MU,QA
f9396faa-9cff-44b6-98b7-1ed4e11db93e,C0034,pay_out,2360.72,COP,processing,NONE,2025-04-06 06:46:00+00:00,,KI,CV
861d907b-4af0-404f-8219-4d429b3d5b8b,C0051,pay_in,9164.67,COP,completed,NONE,2025-04-06 06:53:00+00:00,2025-04-06 08:01:00+00:00,KN,GY
50e27a18-6f09-4e7b-a766-05b2c9e005db,C0039,pay_in,7122.56,USD,completed,NONE,2025-04-06 07:16:00+00:00,2025-04-06 08:01:00+00:00,AO,FI
38878bba-fc2f-4cbc-8971-c6c2fbfe217f,C0007,pay_in,9113.58,USD,completed,NONE,2025-04-06 07:20:00+00:00,2025-04-06 07:29:00+00:00,NO,LY
e2785402-d89c-4002-816b-369bb296e58e,C0014,pay_out,3209.25,COP,failed,TIMEOUT,2025-04-06 07:32:00+00:00,2025-04-06 08:54:00+00:00,DO,TW
ad9a7401-5860-460d-ae05-eb825cc703b5,C0045,pay_in,1390.13,MXN,processing,NONE,2025-04-06 07:44:00+00:00,,IQ,SL
ef9bd2c5-0062-4d19-a236-93d750e7a7e3,C0022,pay_out,5386.32,COP,completed,NONE,2025-04-06 07:52:00+00:00,2025-04-06 07:57:00+00:00,TM,KN
32a8d2b0-6301-43b4-8ae1-2ed72411cea6,C0021,pay_out,5364.69,COP,failed,BANK_REJECT,2025-04-06 08:01:00+00:00,2025-04-06 08:45:00+00:00,AE,UA
5b5e145e-847e-4e16-9e9b-e40efbf5afca,C0049,pay_out,5863.57,USD,processing,NONE,2025-04-06 08:11:00+00:00,,KZ,BE
67980593-f317-436b-9c15-9800a256eabd,C0048,pay_in,6664.32,EUR,completed,NONE,2025-04-06 08:19:00+00:00,2025-04-06 09:16:00+00:00,KP,MX
77637ab1-6a87-4f64-b4d0-74a9c2969cd9,C0055,pay_out,6428.52,EUR,completed,NONE,2025-04-06 08:45:00+00:00,2025-04-06 09:37:00+00:00,BW,CL
0c692ed8-2571-46d5-a5f6-b8d09df0b757,C0036,pay_in,3349.72,COP,completed,NONE,2025-04-06 09:06:00+00:00,2025-04-06 10:12:00+00:00,ID,LB
5de36a49-c8fe-40b5-bd4c-aae6b1f66c65,C0023,pay_in,8254.09,USD,completed,NONE,2025-04-06 09:12:00+00:00,2025-04-06 10:26:00+00:00,BJ,DO
961cf1a7-2743-4858-8338-55a5a1292a0c,C0050,pay_in,5378.76,USD,failed,LIMIT_EXCEEDED,2025-04-06 09:15:00+00:00,2025-04-06 09:25:00+00:00,AF,RU
56fac399-1b0a-484f-b457-b1b822f46751,C0051,pay_in,2784.5,COP,completed,NONE,2025-04-06 09:30:00+00:00,2025-04-06 10:30:00+00:00,BR,JO
fec2fafa-0dd1-4c44-8a2f-8ec36b67554f,C0030,pay_in,1231.66,EUR,failed,BANK_REJECT,2025-04-06 09:34:00+00:00,2025-04-06 10:53:00+00:00,BJ,GH
90810232-304d-46f0-b4b4-7e8802e4691a,C0018,pay_in,5872.68,EUR,created,NONE,2025-04-06 09:48:00+00:00,,TT,TL
f7eaeb88-fcda-4b6a-947b-9fc9b0c2f7aa,C0004,pay_out,5697.06,USD,completed,NONE,2025-04-06 10:00:00+00:00,2025-04-06 10:24:00+00:00,PS,HU
fdf37f69-a359-4b68-9f5a-7b59338a6f04,C0035,pay_out,2072.51,MXN,created,NONE,2025-04-06 10:00:00+00:00,,BT,SB
